segment,segment_display,count,example_occurrences
Well,'Well',1,"[{""sentence_id"": 852, ""text"": ""Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.""}]"
ingt,'ingt',1,"[{""sentence_id"": 852, ""text"": ""Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.""}]"
roR,'roR',1,"[{""sentence_id"": 853, ""text"": ""MetroRail has two classes on commuter trains in and around Cape Town: MetroPlus (also called First Class) and Metro (called Third Class).""}]"
own: ,'own: ',1,"[{""sentence_id"": 853, ""text"": ""MetroRail has two classes on commuter trains in and around Cape Town: MetroPlus (also called First Class) and Metro (called Third Class).""}]"
(call,'(call',1,"[{""sentence_id"": 853, ""text"": ""MetroRail has two classes on commuter trains in and around Cape Town: MetroPlus (also called First Class) and Metro (called Third Class).""}]"
coach es ; ,'coach es ; ',1,"[{""sentence_id"": 855, ""text"": ""Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.""}]"
coach es  ,'coach es  ',1,"[{""sentence_id"": 855, ""text"": ""Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.""}]"
near es t,'near es t',1,"[{""sentence_id"": 855, ""text"": ""Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.""}]"
Never,'Never',1,"[{""sentence_id"": 856, ""text"": ""Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders.""}]"
d ru g ,'d ru g ',1,"[{""sentence_id"": 857, ""text"": ""You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.""}]"
rier ,'rier ',1,"[{""sentence_id"": 857, ""text"": ""You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.""}]"
rouble.,'rouble.',1,"[{""sentence_id"": 857, ""text"": ""You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble.""}]"
dogs ,'dogs ',1,"[{""sentence_id"": 858, ""text"": ""This includes waiting in line, as drug-sniffing dogs could be used at any time without notice.""}]"
draconian,'draconian',1,"[{""sentence_id"": 859, ""text"": ""Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.""}]"
punishm,'punishm',1,"[{""sentence_id"": 859, ""text"": ""Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.""}]"
en s es ; ,'en s es ; ',1,"[{""sentence_id"": 859, ""text"": ""Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.""}]"
arget ,'arget ',1,"[{""sentence_id"": 860, ""text"": ""Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.""}]"
heft,'heft',1,"[{""sentence_id"": 860, ""text"": ""Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.""}]"
te ntion ,'te ntion ',1,"[{""sentence_id"": 860, ""text"": ""Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.""}]"
"ms, ","'ms, '",1,"[{""sentence_id"": 861, ""text"": ""At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.""}]"
odds ,'odds ',1,"[{""sentence_id"": 861, ""text"": ""At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.""}]"
scour,'scour',1,"[{""sentence_id"": 864, ""text"": ""Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.""}]"
hi  ,'hi  ',1,"[{""sentence_id"": 864, ""text"": ""Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.""}]"
aoh',"""aoh'""",1,"[{""sentence_id"": 864, ""text"": ""Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.""}]"
Cur,'Cur',1,"[{""sentence_id"": 864, ""text"": ""Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.""}]"
te zuma',"""te zuma'""",1,"[{""sentence_id"": 864, ""text"": ""Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.""}]"
i en ds.,'i en ds.',1,"[{""sentence_id"": 864, ""text"": ""Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.""}]"
r es pirat,'r es pirat',1,"[{""sentence_id"": 865, ""text"": ""As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.""}]"
"clima te s, ","'clima te s, '",1,"[{""sentence_id"": 865, ""text"": ""As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.""}]"
in te st,'in te st',1,"[{""sentence_id"": 865, ""text"": ""As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.""}]"
inal ,'inal ',1,"[{""sentence_id"": 865, ""text"": ""As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.""}]"
oying ,'oying ',1,"[{""sentence_id"": 865, ""text"": ""As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.""}]"
newn es s ,'newn es s ',1,"[{""sentence_id"": 867, ""text"": ""Many a stable, capable traveler has been overcome by the newness of developing world travel, where many little cultural adjustments can add up quickly.""}]"
sp,'sp',1,"[{""sentence_id"": 868, ""text"": ""Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.""}]"
ecial,'ecial',1,"[{""sentence_id"": 868, ""text"": ""Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.""}]"
splur,'splur',1,"[{""sentence_id"": 868, ""text"": ""Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.""}]"
-qualit,'-qualit',1,"[{""sentence_id"": 868, ""text"": ""Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.""}]"
imat,'imat',1,"[{""sentence_id"": 868, ""text"": ""Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.""}]"
ize.,'ize.',1,"[{""sentence_id"": 868, ""text"": ""Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.""}]"
tr es s ,'tr es s ',1,"[{""sentence_id"": 869, ""text"": ""Do not sleep on a mattress or pad on the ground in areas where you do not know the local fauna.""}]"
fauna.,'fauna.',1,"[{""sentence_id"": 869, ""text"": ""Do not sleep on a mattress or pad on the ground in areas where you do not know the local fauna.""}]"
cot,'cot',1,"[{""sentence_id"": 870, ""text"": ""If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.""}]"
scorpion,'scorpion',1,"[{""sentence_id"": 870, ""text"": ""If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.""}]"
such.,'such.',1,"[{""sentence_id"": 870, ""text"": ""If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.""}]"
axing ,'axing ',1,"[{""sentence_id"": 871, ""text"": ""Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.""}]"
chamom,'chamom',1,"[{""sentence_id"": 871, ""text"": ""Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.""}]"
aycat,'aycat',1,"[{""sentence_id"": 872, ""text"": ""When you're on a staycation, you have the time to treat yourself and take a few extra minutes to brew up something special.""}]"
yourself ,'yourself ',1,"[{""sentence_id"": 872, ""text"": ""When you're on a staycation, you have the time to treat yourself and take a few extra minutes to brew up something special.""}]"
brew,'brew',1,"[{""sentence_id"": 872, ""text"": ""When you're on a staycation, you have the time to treat yourself and take a few extra minutes to brew up something special.""}]"
urou,'urou',1,"[{""sentence_id"": 873, ""text"": ""If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:""}]"
juice ,'juice ',1,"[{""sentence_id"": 873, ""text"": ""If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:""}]"
bl en d ,'bl en d ',1,"[{""sentence_id"": 873, ""text"": ""If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:""}]"
hi es :,'hi es :',1,"[{""sentence_id"": 873, ""text"": ""If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:""}]"
ine.,'ine.',1,"[{""sentence_id"": 874, ""text"": ""maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.""}]"
varied ,'varied ',1,"[{""sentence_id"": 875, ""text"": ""If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent.""}]"
go t,'go t',1,"[{""sentence_id"": 875, ""text"": ""If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent.""}]"
bars ,'bars ',1,"[{""sentence_id"": 875, ""text"": ""If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent.""}]"
pubs ,'pubs ',1,"[{""sentence_id"": 875, ""text"": ""If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent.""}]"
unfamil,'unfamil',1,"[{""sentence_id"": 876, ""text"": ""For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.""}]"
jargon,'jargon',1,"[{""sentence_id"": 876, ""text"": ""For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.""}]"
